,tweets
5494,"tw // police brutality, death mention

it is NEVER okay to shoot at a child with a gun. full stop. ESPECIALLY when… https://t.co/c9ZzZ9uvgF"
5495,It is sad that I feel this is a more realistic response from our government than any actual meaningful reform to en… https://t.co/ahNGsFEu0Y
5496,@HateAlmond I’m sorry but let’s looks at the last 2 years for America alone in relation to guns. They keep claiming… https://t.co/SUQB4RSAQN
5497,and dont even get me started on police brutality.... https://t.co/1zGs9u9Wvb
5498,@sjgeimer @dezilahevelyne @instereo007 @BobWeide i want everyone to use the incidents of police assault inflicted o… https://t.co/f3MhImbt1k
5499,"TW // police brutality , child death https://t.co/FpKbEC9Qo6"
5500,Protestors near Cesar Chavez Plaza in downtown Phoenix rally against police brutality https://t.co/WFzHXAgf1F
5501,"that fact that we had to cover 4 mass shootings/police brutality cases on top of local crimes, fires and crashes at work today is insane"
5502,"@mianmudassar662 @HamidMirPAK @amnaappi 
@hamzashafqaat 
@ICT_Police 
@OfficialDPRPP 
@ctplahore 
UNFORTUNATELY our… https://t.co/zb5zohwOdy"
5503,"// police brutality , death https://t.co/akM7cu8W5u"
5504,@_Jacquelyn2020 I'm going strong and proud! I love my President and the accomplishments he has made so far. The roa… https://t.co/c1nw1FhQyQ
5505,"tw
/
/
/ police brutality , death 

it's fucking disgusting that some of you are even TRYING to justify adam toledo… https://t.co/xRJhe9AMdD"
5506,"TW //

If you mistaken a gun for a taser— you should not be a police officer. If you can “mistakingly” MURDER someo… https://t.co/j6kZL0Cfaj"
5507,Its 2021 and police brutality still exists. This world is sick.
5508,Saddened that he was murdered by the very people that should protect us. He was without a gun. what happened to my… https://t.co/usmgcPq6SZ
5509,"//police brutality, shooting, death 

adam toledo was a hispanic 13 year old and was killed by a cop. He did exactl… https://t.co/CVfCKq07ep"
5510,"since this has garnered so much attention id like you all to also put attention to this. please read

tw: police br… https://t.co/zn8Il67Pig"
5511,"Always interesting that when we start to look at one recent case of police brutality, the police seem to like them… https://t.co/26qXaIItwi"
5512,"Many thanks to the Anti-Police Brutality Coalition for organizing and allowing me to speak. To get involved, email… https://t.co/4WchHdPTVk"
5513,Seeing black and/or Latino men (especially dads) getting murdered by the police or IC/E is triggering because I got… https://t.co/irQuah5Ggq
5514,"// police  brutality ,  death , shooting
-
-
-
adam  toledo  had  ambitions  and  an  entire  life  ahead  of  him… https://t.co/xhZFzEqCY5"
5515,"// police brutality , police murder
the fact that so many people want to justify adam toledo's death is sickening a… https://t.co/A3JMPWRL2I"
5516,"// police brutality 

in what way is it justifiable to shoot a child? he was a kid. he was 13. he was unarmed. https://t.co/JmOT3nE5FJ"
5517,@TypeError_ @Sightunseen17 @wxguesser59 @WAVY_News He drove to a different state with an assault rifle to kill peop… https://t.co/k4rLbDQl9Z
5518,"Mass shootings, police brutality, white supremacy...the US is a joke!!!"
5519,All the police brutality lately makes me so glad I don’t have to pretend to lick boots at the brewery anymore. 🥴
5520,@mmpadellan There is no evidence of widespread police brutality
5521,@TheDublinDon @Pdog119 @WuTang4Prez @AncapDawg The problem is that white people protest black death because black p… https://t.co/O38oP4nxx1
5522,@isiah4congress @EclecticRadical you have no idea how much worse it would have been without this bold gesture. I me… https://t.co/0MMcAGVzgG
5523,I feel sick to my stomach. We having Police Brutality in Canada too but we don't love our guns so much. https://t.co/qMfb28wcln
5524,"americas back in business, a mass shooting every couple days, police brutality every couple days, land of the free!!!"
5525,I wish there was a way to mute police brutality off my TL
5526,"For anyone who’s interested in signing petitions regarding US issues and educating themselves on police brutality,… https://t.co/KvvjbgFjok"
5527,"// police brutality 

he was 13. he was a kid. he was a fucking kid. what the fuck is wrong with you. you're sick.… https://t.co/qDS7OIQH4r"
5528,"@CARDIBSTA @bardigang5ever She just talked about police brutality issues in America, that’s all nothing music related."
5529,"tw// police brutality 

i need people to understand that it doesn’t matter if someone is guilty of a crime or whate… https://t.co/gK1A3NiZCj"
5530,"tw // death
tw // police brutality
.
.
.
I can't stand the people who defend this type of shit.
""He shouldn't be ru… https://t.co/9sTiRsaHZ0"
5531,"Even if you're a cold blooded bastard who doesn't care about race relations, all these multi-million dollar settlem… https://t.co/TDb27O4F43"
5532,@Z7xYddU9PDauXil @DuneHigh @Bakari_Sellers I literally just listed a white person who was protested about alongside… https://t.co/kH8gwal1Je
5533,"tw // shooting, death, police brutality https://t.co/vQOupuDCpw"
5534,"tw // gun violence , police brutality , shooting

cops shouldn’t have guns because they don’t know how to use it apparently."
5535,@guhzyra you literally are just making it worse. and either way black people should not be forced to talk about pol… https://t.co/LfChY3yaQY
5536,"In the face of widespread disgust about police brutality, pleading for ""peace"" pending violent enforcement of  orde… https://t.co/YOCwVgIFOZ"
5537,"Can't watch #American Media anymore .. all day everyday, police brutality or mass shootings .. Y'all gone crazy?… https://t.co/yzwOmDPvXU"
5538,"@subject_eye My breaks Erika when the criminal, racist police officers murder another innocent life of a black civi… https://t.co/rMGlaZkn4r"
5539,"tw police brutality,murder https://t.co/doP3OXwvEu"
5540,"When does a 13 year old out at 0230 in a gang area, with a gun, running from police equal police brutality and not… https://t.co/uZvbv2ADSD"
5541,"pls read 

tw for thread : police brutality, murder https://t.co/m02ouy05lt"
5542,"@equalityAlec @DevinCow I don’t know why this is surprising. If cops didn’t arrest him at the seen, there are obvio… https://t.co/1RLc7deN6G"
5543,"Led by the @GOP the pandemic was downplayed &amp;its lethality  ignored, CDC guidelines0 politicized as attacking our f… https://t.co/FTS0QuNnlC"
5544,"Tw// gun, police brutality

He was 13, A GODDAMN CHILD, still got a lot of things ahead of him, yet the police deci… https://t.co/8fTjGymKD8"
5545,"profiling, police brutality ment ///
can't play a proper black character in a game unless i download a bunch of mod… https://t.co/OC49gxsTFY"
5546,Evangelical leader Pat Robertson hits out at police over violence against Black people https://t.co/oBIp6t5RMR #Pat… https://t.co/N43ycab4zN
5547,"Tw // Police Brutality

HOW THE FUCK IS SHOOTING A FUCKING CHILD JUSTIFIABLE??? https://t.co/enjSeTVERs"
5548,My time line is all over the place rn - like 1/2 of it is about police brutality and the other 1/2 is about National Horny Day - what a mess
5549,seeing police brutality rlly burn my soul cause bitch what is you onnnn ?
5550,"tw // police brutality 
.
seeing a kid get murdered that has the same ethnicity as me and is two years younger just… https://t.co/iThquSetjK"
5551,"I try not to curse on the Twitter dot com, but this is the most fucked up thing I've ever read in regards to police… https://t.co/FMQMMMAnJ5"
5552,@TheEmilyDBaker https://t.co/8vyaAzCFVi New case of Police brutality
5553,"Tw // police brutality

He was a 13 year old kid with a family and was compliant. He had his hands raised so fuckin… https://t.co/YviJ2aajh5"
5554,"@JWTChelsea @ajplus LOL yes you have. For example, when you first mention Obama admin you never specified that the… https://t.co/uoUqkZ6Hqa"
5555,"Thread: I thought Police brutality has reduced in Nigeria, little I know, take your time to hear my story 

On a su… https://t.co/eh9TjLWNz6"
5556,"// police brutality 

spread his face around https://t.co/fnLlSshSrI"
5557,"@AllisonLeeSolin tw // police brutality
-
Allison he complied with the police and you’re trying to justify his death ?"
5558,"tw police brutality 

he did what he was told yet was still shot that is not justifiable https://t.co/L9MeXEX95d"
5559,"TW / / Police brutality, murder

I’m tired of seeing cops kill someone every fucking week it feels like and nothing… https://t.co/U7030UQuRB"
5560,@Dann_1122 @BadDudeC0RNP0P @jordanb21975669 @ochocinco @raylewis It is also wrong when crakkka police kill mf for n… https://t.co/RUGztZve9D
5561,"With the persistence of racist violence and police brutality, I shared some resources with my teacher candidates fo… https://t.co/JFXMYCiZYe"
5562,@okayfineAaron @Jason_UU @auaustins @BacklineNurse @vornietom I think the point jade is very clearly alluding to is… https://t.co/A4OMKAOPto
5563,"Sun May 31 2020 Denver, Colorado - Police pepper sprays peaceful protester and fires tear gas on crowd WATCH:… https://t.co/CHe23A29Lm"
5564,"@jbouie Down with police brutality, up with architectural brutalism"
5565,sources of escapism now being saturated with black trauma is actually so mentally fatiguing. next yk they’ll be a s… https://t.co/TROvArnQFc
5566,"tw // police brutality
-
You guys say comply with the police and when that happens you fucking say this https://t.co/dedG2wpQn7"
5567,"Fighting racism, fighting police brutality, fighting a pandemic. Tired ain’t even the word no more. I don’t think a… https://t.co/AaXpp8bUC5"
5568,@BugbearDruid @DuneHigh @Bakari_Sellers You can't because nobody cared. BLM is the trend. As long as police brutali… https://t.co/H4kerkd1Ti
5569,"@halos15fan @paginggrey What’s so political about police brutality, systemic racism, and people who don’t believe i… https://t.co/SdSRvJh5YT"
5570,"@MomsThoughts @GerryPoling1 @chrissyteigen None of U.S. are safe, not at home, the grocery store, Walmarts, movies,… https://t.co/xbx8YcDJax"
5571,@Ouyevolitub @VetPeeves @MDaware He was begging for his life reasonably as he was terrified of the police brutality… https://t.co/4tDgUUdEjs
5572,"The news is filled with mass shootings, gun violence and police brutality in these past two weeks. Think about how many go unreported"
5573,"//tw: police brutality
#AdamToledo 
the fact that this can happen as many times as it has, and there will still be… https://t.co/2QIWiLCT0i"
5574,@Jai_frm_1400 her ass really said “ i know what will stop police brutality on blacks... A CUPCAKE !! “
5575,I am so exhausted living in this country I know I'm tweeting this in the middle of a marvel rant this is mostly abo… https://t.co/Zyx3aaZlTI
5576,"Read the first installment of Richard Suta's column, ""The Suta Slant,"" about why Americans can not ignore the painf… https://t.co/AHrcGd6hOy"
5577,"tw police brutality , body cam footage in the thread https://t.co/YL8h1OSguq"
5578,"tw // police brutality , shooting , death

please continue spreading Adam Toledo name. Adam is a 13 year old hispan… https://t.co/L3Xgp8VsdT"
5579,@JoyAnnReid I used PO egos to get out of trouble. Whyte ppl gave cops permission to act like this. Police brutality… https://t.co/gvGLLVYxTF
5580,@Who_Is_ThisDave A man was murdered over a counterfeit $20. It was video taped. If you can't admit that there is sy… https://t.co/ERTusKAfXT
